2025-11-24 17:14:31 | alexey_kozak | Q: Привет | A: Привет-привет! | Tag: greeting | Prob: 1.00 | Type: high_conf
2025-11-28 14:44:47 | alexey_kozak | Q: Экскурсии в Пхукете. | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 14:44:56 | alexey_kozak | Q: Что посмотреть на Фукуоке? | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:45:38 | alexey_kozak | Q: Что посмотреть на Фукуоке | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:45:51 | alexey_kozak | Q: Какие туры по Сингапуру интересные? | A: В Сингапуре туры по Gardens by the Bay, Sentosa и Marina Bay Sands. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 14:46:04 | alexey_kozak | Q: Нужна ли виза на Бали для россиян? | A: На Бали (Индонезия) граждане Беларуси получают визу по прибытии на 30 дней или электронную визу заранее. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:46:16 | alexey_kozak | Q: Как получить визу в Южную Корею? | A: Уточните город, чтобы я мог подсказать транспортные варианты. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:47:24 | alexey_kozak | Q: Как получить визу в Южную Корею? | A: В Южную Корею (Сеул) гражданам Беларуси нужна виза для краткосрочного пребывания, можно оформить электронно через консульство. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:47:34 | alexey_kozak | Q: Как добраться из аэропорта Токио до центра? | A: В Токио удобно использовать JR Line и метро. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:47:41 | alexey_kozak | Q: Есть ли метро на Фукуоке? | A: Уточните город, чтобы я мог подсказать транспортные варианты. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:47:54 | alexey_kozak | Q: Где купить сувениры в Сингапуре? | A: В Сингапуре торговые центры Orchard Road и Marina Bay Sands. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 14:48:06 | alexey_kozak | Q: Какие активити доступны на Бали? | A: На Бали можно арендовать мотоцикл, автомобиль или использовать экскурсионные туры. | Tag: transport_info | Prob: 0.69 | Type: clarification
2025-11-28 14:49:45 | alexey_kozak | Q: Что посмотреть на Фукуок | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:52:55 | alexey_kozak | Q: Что посмотреть на Фукуоке | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:53:06 | alexey_kozak | Q: Что посмотреть на Фукуок | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:53:18 | alexey_kozak | Q: Где купить сувениры в Сингапуре? | A: В Сингапуре торговые центры Orchard Road и Marina Bay Sands. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 14:57:25 | alexey_kozak | Q: Что посмотреть на Фукуок | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:57:41 | alexey_kozak | Q: Что посмотреть на Фукуоке | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:58:03 | alexey_kozak | Q: Где купить сувениры на Фукуоке? | A: Могу подсказать шоппинг в популярных городах Азии. Уточните, какой город вас интересует. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 14:58:25 | alexey_kozak | Q: Где поесть в Сеуле? | A: В Сеуле попробуйте корейское барбекю и Bibimbap. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 14:58:45 | alexey_kozak | Q: вообще не работает 
2025-11-28 14:57:25 | alexey_kozak | Q: Что посмотреть на Фукуок | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:57:41 | alexey_kozak | Q: Что посмотреть на Фукуоке | A: Уточните город, чтобы я мог подсказать достопримечательности. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 14:58:03 | alexey_kozak | Q: Где купить сувениры на Фукуоке? | A: Могу подсказать шоппинг в популярных городах Азии. Уточните, какой город вас интересует. | Tag: shopping | Prob: 1.00 | Type: high_conf | A: Могу подсказать шоппинг в популярных городах Азии. Уточните, какой город вас интересует. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:01:00 | alexey_kozak | Q: Где купить сувениры на Фукуоке? | A: Могу подсказать шоппинг в популярных городах Азии. Уточните, какой город вас интересует. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:01:12 | alexey_kozak | Q: Где поесть в Сеуле? | A: В Сеуле попробуйте корейское барбекю и Bibimbap. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 15:01:52 | alexey_kozak | Q: Шоппинг на Бали | A: На Бали популярны рынки Убуда и магазины в Семиньяке. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:01:58 | alexey_kozak | Q: Магазины в Токио | A: В Токио советую район Ginza и Shibuya для шоппинга. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:02:04 | alexey_kozak | Q: Где купить сувениры на Фукуоке? | A: Могу подсказать шоппинг в популярных городах Азии. Уточните, какой город вас интересует. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:02:26 | alexey_kozak | Q: Чем заняться на Фукуоке? | A: Уточните город, чтобы я мог подсказать интересные активности. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 15:02:36 | alexey_kozak | Q: Активности в Сеуле | A: В Сеуле интересны дворцы, рынки, музеи, катание на канатной дороге Namsan и уличная еда. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 15:02:55 | alexey_kozak | Q: Отели на Фукуоке | A: Уточните, пожалуйста, в каком городе вас интересует жильё. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:05:11 | alexey_kozak | Q: Отели на Фукуоке | A: Уточните, в каком городе или стране вас интересует это? | Tag: hotel_info | Prob: 1.00 | Type: clarification
2025-11-28 15:05:24 | alexey_kozak | Q: Отели на Бали | A: На Бали рекомендуются виллы в Убуде и Куте. | Tag: hotel_info | Prob: 1.00 | Type: city_response
2025-11-28 15:05:40 | alexey_kozak | Q: Отели Фукуок | A: Уточните, пожалуйста, в каком городе вас интересует жильё. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:05:52 | alexey_kozak | Q: Отели на Фукуок | A: Уточните, пожалуйста, в каком городе вас интересует жильё. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:13:03 | alexey_kozak | Q: Отели на Фукуок | A: Уточните, пожалуйста, в каком городе вас интересует жильё. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:13:15 | alexey_kozak | Q: Отели на Бали | A: На Бали рекомендуются виллы в Убуде и Куте. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:14:49 | alexey_kozak | Q: Где купить сувениры на Фукуоке? | A: На Фукуок можно купить сувениры в ночном рынке Dinh Cau. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:21:43 | alexey_kozak | Q: Шоппинг на Бали | A: На Бали популярны рынки Убуда и магазины в Семиньяке. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:22:02 | alexey_kozak | Q: Магазины в Токио | A: В Токио советую район Ginza и Shibuya для шоппинга. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:22:13 | alexey_kozak | Q: Где купить сувениры на Фукуоке? | A: На Фукуок можно купить сувениры в ночном рынке Dinh Cau. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:07 | alexey_kozak | Q: Где поесть в Сеуле? | A: В Сеул попробуйте корейское барбекю и Bibimbap. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:14 | alexey_kozak | Q: Лучшие кафе на Бали | A: На Бали советую кафе с балийской кухней в Убуде и Семиньяке. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:20 | alexey_kozak | Q: Рестораны в Бангкоке | A: В Бангкок популярны уличные рынки с тайской едой. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:25 | alexey_kozak | Q: Где остановиться в Токио? | A: В Токио популярны отели в районе Shinjuku и Shibuya. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:30 | alexey_kozak | Q: Фукуок отель | A: На Фукуок популярны отели на пляже Long Beach и в Дуонг Донг. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:35 | alexey_kozak | Q: Бали вилла | A: Извините, я пока не знаю ответа на этот вопрос. Сохраню его для обучения. | Tag: unknown | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:41 | alexey_kozak | Q: Что посмотреть на Бали? | A: На Бали стоит посетить рисовые террасы Тегаллаланг и храм Улувату. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 15:23:46 | alexey_kozak | Q: Достопримечательности в Сингапуре | A: В Сингапур интересны Marina Bay Sands и Gardens by the Bay. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 15:24:26 | alexey_kozak | Q: Что интересного в Бангкоке? | A: В Бангкок рекомендуются храмы Wat Pho и Grand Palace. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 15:24:37 | alexey_kozak | Q: Как передвигаться по Бангкоку? | A: В Бангкок удобно пользоваться BTS Skytrain и такси. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:24:43 | alexey_kozak | Q: Метро в Сингапуре | A: В Сингапур эффективно метро MRT и автобусы. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:24:49 | alexey_kozak | Q: Транспорт на Бали | A: На Бали можно арендовать мотоцикл, автомобиль или использовать экскурсионные туры. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:24:56 | alexey_kozak | Q: Ночная жизнь в Патонге | A: На Фукуок есть бары и клубы в Дуонг Донг. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:25:05 | alexey_kozak | Q: Бали вечеринки? | A: На Бали лучшие вечеринки в Куте и Семиньяке. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:25:23 | alexey_kozak | Q: Ночная жизнь на Пхукете | A: В Сеул ночные клубы в районе Gangnam и Itaewon. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:26:00 | alexey_kozak | Q: Пхукет ночью | A: На Фукуок есть бары и клубы в Дуонг Донг. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:26:21 | alexey_kozak | Q: Фукуок ночные клубы | A: В Бангкок попробуйте клубы на Khao San Road и RCA. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:26:33 | alexey_kozak | Q: Ночная жизнь в Хиккадува | A: На Бали лучшие вечеринки в Куте и Семиньяке. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:26:45 | alexey_kozak | Q: Клубы в Сеуле | A: На Пхукет ночная жизнь сосредоточена в районе Патонг. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:26:51 | alexey_kozak | Q: Чем заняться на Фукуоке? | A: На Фукуок доступны снорклинг, пляжные прогулки, рыбалка и посещение плантаций перца. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 15:26:58 | alexey_kozak | Q: Активности в Сеуле | A: В Сеул интересны дворцы, рынки, музеи, катание на канатной дороге Namsan и уличная еда. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:04 | alexey_kozak | Q: Развлечения на Пхукете | A: На Пхукет популярны морские экскурсии, сафари на слонах, снорклинг, дайвинг и пляжный отдых. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:10 | alexey_kozak | Q: Погода в Токио | A: В Токио лучший сезон для поездки — весна (март-май) и осень (сентябрь-ноябрь), комфортная погода и сакура. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:15 | alexey_kozak | Q: Когда ехать на Бали? | A: На Бали сухой сезон с апреля по октябрь, сезон дождей с ноября по март. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:22 | alexey_kozak | Q: Сезон дождей на Фукуоке | A: На Фукуок сухой сезон с ноября по март, дождливый период с мая по октябрь. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:35 | alexey_kozak | Q: Виза на Бали | A: На Бали (Индонезия) граждане Беларуси получают визу по прибытии на 30 дней или электронную визу заранее. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:40 | alexey_kozak | Q: Документы для поездки в Сингапур | A: В Сингапур граждане Беларуси разрешено пребывать без визы до 30 дней, нужен действующий паспорт и обратный билет. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:51 | alexey_kozak | Q: Нужна ли виза в Таиланд? | A: В Таиланд (Бангкок, Пхукет) граждане Беларуси могут находиться без визы до 30 дней при условии прилёта самолётом и наличия обратного билета. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 15:27:57 | alexey_kozak | Q: Где обменять валюту в Сеуле? | A: В Хиккадува есть обменные пункты и банки в туристической зоне, сравнивайте курсы и избегайте уличных предложений. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:06 | alexey_kozak | Q: Обмен валюты на Пхукете | A: На Фукуок есть обменники в Дуонг Донг и Long Beach. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:11 | alexey_kozak | Q: Где поменять деньги на Бали? | A: На Фукуок есть обменники в Дуонг Донг и Long Beach. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:18 | alexey_kozak | Q: Экскурсии на Бали | A: На Бали популярны туры по храмам, рисовым террасам и активные виды спорта. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:24 | alexey_kozak | Q: Туры в Сингапуре | A: В Сингапур туры по Gardens by the Bay, Sentosa и Marina Bay Sands. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:31 | alexey_kozak | Q: Морские экскурсии на Пхукете | A: На Пхукет популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:37 | alexey_kozak | Q: Такси в Токио | A: В Бангкок удобно пользоваться Grab и традиционными такси, договоритесь о цене заранее. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:46 | alexey_kozak | Q: Как вызвать такси на Фукуоке? | A: В Бангкок удобно пользоваться Grab и традиционными такси, договоритесь о цене заранее. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:51 | alexey_kozak | Q: Заказать трансфер на Бали | A: В Сеул такси доступны через KakaoTaxi и на улицах. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 15:28:57 | alexey_kozak | Q: Советы для путешественников по Азии | A: Берите удобную обувь и легкую одежду. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 15:34:50 | alexey_kozak | Q: Как вызвать такси на Фукуоке? | A: На Фукуок такси и тук-туки доступны по всему острову. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 15:35:10 | alexey_kozak | Q: Заказать трансфер на Бали | A: На Бали такси Grab или арендованный автомобиль наиболее удобны. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 15:35:31 | alexey_kozak | Q: Где обменять валюту в Сеуле? | A: В Сеул лучше менять валюту в Myeongdong и аэропорту Инчхон. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 15:35:46 | alexey_kozak | Q: Обмен валюты на Пхукете | A: На Пхукет обмен валют удобен в Патонге и на пляже Ката. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 15:35:56 | alexey_kozak | Q: Где поменять деньги на Бали? | A: На Бали лучше использовать банки и обменники в Убуде и Семиньяке. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 15:36:13 | alexey_kozak | Q: Ночная жизнь на Пхукете | A: На Пхукет ночная жизнь сосредоточена в районе Патонг. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:36:22 | alexey_kozak | Q: Бали вечеринки? | A: На Бали лучшие вечеринки в Куте и Семиньяке. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 15:36:37 | alexey_kozak | Q: Фукуок ночные клубы | A: На Фукуок есть бары и клубы в Дуонг Донг. | Tag: nightlife | Prob: 1.00 | Type: high_conf
